generation fossil hard coal,price actual,generation hydro pumped storage consumption,generation fossil hard coal ewm,price actual ewm,generation hydro pumped storage consumption ewm,generation other renewable,generation other ewm,generation other renewable ewm,generation fossil oil ewm
2414.0,22.2,2028.0,2550.899449847902,25.83285893529178,1439.1124919686558,86.0,50.1158896116992,86.87439953098811,229.53477900441573
2424.0,22.4,2762.0,2487.449724923951,24.11642946764589,2100.556245984328,86.0,49.5579448058496,86.43719976549406,223.26738950220783
2361.0,21.34,2914.0,2424.224862461976,22.728214733822945,2507.278122992164,85.0,49.2789724029248,85.71859988274703,220.63369475110392
2291.0,22.52,2937.0,2357.612431230988,22.624107366911478,2722.139061496082,85.0,49.1394862014624,85.35929994137351,219.316847375552
2268.0,32.52,3127.0,2312.806215615494,27.57205368345574,2924.569530748041,87.0,49.0697431007312,86.17964997068675,217.658423687776
2317.0,39.87,3239.0,2314.903107807747,33.72102684172787,3081.7847653740205,84.0,49.0348715503656,85.08982498534337,218.829211843888
2423.0,46.66,2399.0,2368.951553903873,40.19051342086394,2740.3923826870105,83.0,49.0174357751828,84.04491249267168,216.914605921944
2795.0,51.7,1511.0,2581.9757769519365,45.94525671043197,2125.696191343505,85.0,49.5087178875914,84.52245624633585,214.957302960972
3002.0,53.02,1150.0,2791.987888475968,49.48262835521599,1637.8480956717526,85.0,49.2543589437957,84.76122812316792,214.978651480486
3328.0,43.9,866.0,3059.993944237984,46.69131417760799,1251.9240478358763,84.0,49.62717947189785,84.38061406158397,217.489325740243
3298.0,35.47,729.0,3178.996972118992,41.080657088804,990.4620239179382,83.0,49.31358973594892,83.69030703079198,218.7446628701215
3192.0,36.49,113.0,3185.498486059496,38.785328544402,551.731011958969,81.0,49.15679486797446,82.34515351539599,218.87233143506077
3110.0,33.63,7.0,3147.749243029748,36.207664272201,279.3655059794845,77.0,49.078397433987234,79.672576757698,218.9361657175304
3252.0,33.31,584.0,3199.874621514874,34.7588321361005,431.6827529897423,76.0,49.03919871699362,77.83628837884899,217.4680828587652
3308.0,28.46,972.0,3253.937310757437,31.60941606805025,701.8413764948712,75.0,49.019599358496805,76.4181441894245,216.7340414293826
3384.0,32.19,972.0,3318.9686553787187,31.899708034025124,836.9206882474356,75.0,49.0097996792484,75.70907209471224,216.3670207146913
3386.0,35.26,276.0,3352.48432768936,33.579854017012565,556.4603441237177,77.0,49.0048998396242,76.35453604735612,216.68351035734565
3338.0,42.86,175.0,3345.2421638446795,38.21992700850628,365.73017206185887,75.0,49.0024499198121,75.67726802367807,217.34175517867283
3491.0,49.05,27.0,3418.12108192234,43.634963504253136,196.36508603092943,87.0,49.00122495990605,81.33863401183903,218.1708775893364
3845.0,46.26,0.0,3631.56054096117,44.94748175212656,98.18254301546472,87.0,49.00061247995303,84.16931700591951,218.58543879466825
3945.0,35.73,1.0,3788.280270480585,40.33874087606328,49.59127150773236,87.0,49.00030623997651,85.58465850295975,218.7927193973341
3591.0,33.09,40.0,3689.6401352402927,36.71437043803165,44.79563575386618,85.0,49.000153119988255,85.29232925147988,218.89635969866703
4987.0,30.38,0.0,4338.320067620147,33.54718521901582,22.39781787693309,82.0,52.00007655999413,83.64616462573994,263.44817984933354
4708.0,27.36,0.0,4523.160033810073,30.45359260950791,11.198908938466545,82.0,54.00003827999706,82.82308231286997,280.2240899246668
6180.0,35.5,46.0,5351.580016905036,32.976796304753954,28.599454469233272,85.0,55.00001913999853,83.91154115643499,292.61204496233336
6214.0,32.02,54.0,5782.790008452518,32.49839815237698,41.29972723461664,90.0,55.500009569999264,86.9557705782175,296.8060224811667
6156.0,28.41,8.0,5969.395004226259,30.454199076188488,24.64986361730832,91.0,56.25000478499963,88.97788528910874,298.90301124058334
6207.0,27.35,9.0,6088.197502113129,28.902099538094244,16.82493180865416,92.0,56.625002392499816,90.48894264455436,297.95150562029164
6222.0,27.0,98.0,6155.098751056565,27.951049769047124,57.41246590432708,91.0,56.81250119624991,90.74447132227718,299.4757528101458
6184.0,26.98,98.0,6169.549375528282,27.46552488452356,77.70623295216353,89.0,56.90625059812496,89.87223566113859,294.73787640507294
6146.0,30.1,98.0,6157.774687764141,28.78276244226178,87.85311647608177,89.0,55.95312529906248,89.43611783056929,290.36893820253647
6060.0,31.35,98.0,6108.88734388207,30.06638122113089,92.92655823804088,95.0,54.97656264953124,92.21805891528464,286.18446910126823
5740.0,36.99,72.0,5924.443671941035,33.528190610565446,82.46327911902044,96.0,55.98828132476562,94.10902945764232,282.0922345506341
5911.0,37.52,54.0,5917.7218359705175,35.52409530528273,68.23163955951023,92.0,55.99414066238281,93.05451472882116,280.04611727531704
6030.0,37.58,0.0,5973.860917985259,36.55204765264136,34.115819779755114,96.0,56.49707033119141,94.5272573644106,281.0230586376585
6176.0,34.39,54.0,6074.93045899263,35.47102382632068,44.05790988987756,93.0,56.248535165595705,93.7636286822053,281.5115293188293
6170.0,31.3,55.0,6122.465229496314,33.38551191316034,49.528954944938775,87.0,56.124267582797856,90.38181434110264,276.25576465941464
6234.0,30.02,55.0,6178.232614748157,31.70275595658017,52.26447747246939,85.0,56.06213379139893,87.69090717055133,272.6278823297073
6217.0,29.15,55.0,6197.616307374079,30.426377978290084,53.6322387362347,83.0,56.03106689569947,85.34545358527566,256.81394116485365
6149.0,24.26,57.0,6173.30815368704,27.34318898914504,55.31611936811735,86.0,56.01553344784973,85.67272679263783,245.9069705824268
6164.0,21.7,168.0,6168.65407684352,24.52159449457252,111.65805968405868,80.0,56.00776672392487,82.83636339631892,242.4534852912134
6010.0,22.71,173.0,6089.327038421759,23.61579724728626,142.32902984202934,83.0,56.00388336196244,82.91818169815946,240.7267426456067
5754.0,26.97,119.0,5921.66351921088,25.29289862364313,130.66451492101467,88.0,56.50194168098122,85.45909084907973,240.86337132280332
5688.0,35.44,55.0,5804.83175960544,30.36644931182156,92.83225746050734,88.0,56.75097084049061,86.72954542453986,241.43168566140167
5722.0,40.0,52.0,5763.41587980272,35.18322465591078,72.41612873025366,86.0,56.875485420245305,86.36477271226994,242.21584283070084
5779.0,38.57,0.0,5771.20793990136,36.876612327955385,36.20806436512683,87.0,56.93774271012265,86.68238635613497,243.6079214153504
5755.0,30.96,0.0,5763.10396995068,33.91830616397769,18.10403218256341,88.0,56.96887135506133,87.34119317806748,243.3039607076752
5709.0,27.19,0.0,5736.05198497534,30.554153081988844,9.052016091281708,89.0,57.48443567753066,88.17059658903375,243.1519803538376
4186.0,28.0,0.0,4961.02599248767,29.277076540994425,4.526008045640854,74.0,53.74221783876533,81.08529829451687,240.0759901769188
4112.0,23.96,0.0,4536.512996243835,26.61853827049721,2.263004022820427,66.0,51.87110891938266,73.54264914725843,239.0379950884594
3972.0,21.22,0.0,4254.2564981219175,23.919269135248605,1.1315020114102134,66.0,50.93555445969133,69.77132457362922,238.5189975442297
3839.0,20.55,0.0,4046.628249060959,22.234634567624305,0.5657510057051067,65.0,50.96777722984567,67.38566228681461,238.25949877211485
3649.0,19.5,59.0,3847.81412453048,20.867317283812152,29.782875502852555,65.0,50.48388861492283,66.1928311434073,235.62974938605743
3707.0,20.61,208.0,3777.40706226524,20.73865864190608,118.89143775142628,66.0,50.24194430746142,66.09641557170366,235.3148746930287
4024.0,26.89,53.0,3900.70353113262,23.81432932095304,85.94571887571314,76.0,50.12097215373071,71.04820778585183,237.1574373465144
4300.0,31.48,0.0,4100.35176556631,27.64716466047652,42.97285943785657,76.0,50.56048607686535,73.52410389292592,242.5787186732572
4616.0,27.11,0.0,4358.1758827831545,27.37858233023826,21.486429718928285,74.0,55.28024303843267,73.76205194646296,269.2893593366286
4804.0,28.07,0.0,4581.087941391577,27.72429116511913,10.743214859464144,77.0,56.640121519216336,75.38102597323149,282.1446796683143
4869.0,36.08,0.0,4725.043970695789,31.90214558255956,5.371607429732071,86.0,54.82006075960817,80.69051298661574,293.5723398341572
5788.0,36.75,277.0,5256.521985347894,34.326072791279785,141.18580371486604,91.0,56.91003037980408,85.84525649330787,290.7861699170786
5649.0,34.57,159.0,5452.760992673947,34.44803639563989,150.09290185743302,91.0,57.95501518990204,88.42262824665394,288.3930849585393
5605.0,32.61,158.0,5528.880496336973,33.529018197819944,154.04645092871652,91.0,57.97750759495102,89.71131412332697,285.1965424792696
5402.0,29.19,474.0,5465.440248168487,31.35950909890997,314.02322546435823,91.0,58.48875379747551,90.35565706166348,281.0982712396348
5172.0,28.71,382.0,5318.720124084243,30.034754549454988,348.0116127321791,89.0,58.74437689873776,89.67782853083175,280.54913561981743
5416.0,32.66,259.0,5367.360062042122,31.34737727472749,303.5058063660896,86.0,58.87218844936888,87.83891426541587,280.7745678099087
5751.0,37.94,0.0,5559.180031021061,34.643688637363745,151.7529031830448,82.0,58.93609422468444,84.91945713270793,282.8872839049544
6593.0,35.7,406.0,6076.09001551053,35.17184431868188,278.8764515915224,92.0,57.46804711234222,88.45972856635396,268.94364195247715
6340.0,33.04,645.0,6208.045007755265,34.105922159340935,461.9382257957612,85.0,56.73402355617111,86.72986428317698,261.4718209762386
5954.0,33.49,1150.0,6081.0225038776325,33.79796107967047,805.9691128978806,84.0,55.86701177808556,85.3649321415885,255.7359104881193
5896.0,31.59,1281.0,5988.511251938817,32.69398053983524,1043.4845564489403,85.0,55.93350588904278,85.18246607079425,248.8679552440597
5968.0,30.57,1135.0,5978.255625969408,31.63199026991762,1089.2422782244705,85.0,56.46675294452139,85.09123303539712,247.93397762202983
5950.0,31.85,1216.0,5964.127812984704,31.74099513495881,1152.6211391122351,83.0,56.73337647226069,84.04561651769856,242.9669888110149
5984.0,32.91,1214.0,5974.0639064923525,32.3254975674794,1183.3105695561176,84.0,56.36668823613034,84.02280825884928,237.98349440550743
6111.0,33.28,735.0,6042.531953246176,32.8027487837397,959.1552847780588,84.0,56.68334411806517,84.01140412942465,233.49174720275371
6064.0,35.88,469.0,6053.265976623088,34.34137439186985,714.0776423890294,85.0,56.84167205903259,84.50570206471232,230.24587360137687
6085.0,37.29,105.0,6069.132988311544,35.81568719593493,409.5388211945147,83.0,57.420836029516295,83.75285103235616,228.1229368006884
6148.0,36.3,0.0,6108.566494155772,36.05784359796746,204.76941059725732,83.0,57.71041801475815,83.37642551617807,227.0614684003442
6236.0,35.68,0.0,6172.283247077886,35.868921798983735,102.38470529862867,83.0,57.355209007379074,83.18821275808904,225.5307342001721
6157.0,35.0,0.0,6164.641623538942,35.43446089949187,51.19235264931434,82.0,56.67760450368954,82.59410637904452,224.76536710008605
5925.0,34.69,234.0,6044.820811769471,35.06223044974593,142.59617632465716,81.0,56.33880225184477,81.79705318952226,225.38268355004303
5763.0,34.76,564.0,5903.910405884735,34.911115224872965,353.2980881623285,80.0,56.169401125922384,80.89852659476114,221.6913417750215
5797.0,33.04,723.0,5850.455202942368,33.97555761243648,538.1490440811642,81.0,56.08470056296119,80.94926329738057,217.34567088751075
5828.0,31.92,601.0,5839.227601471184,32.94777880621824,569.5745220405821,82.0,56.042350281480594,81.47463164869029,215.1728354437554
5960.0,35.3,4.0,5899.613800735592,34.12388940310912,286.78726102029106,81.0,56.0211751407403,81.23731582434515,213.5864177218777
6162.0,42.37,0.0,6030.806900367796,38.24694470155456,143.39363051014553,81.0,56.51058757037015,81.11865791217258,213.29320886093885
6117.0,46.96,0.0,6073.903450183898,42.60347235077728,71.69681525507276,80.0,56.255293785185074,80.55932895608629,213.14660443046944
5880.0,45.06,0.0,5976.951725091949,43.83173617538864,35.84840762753638,81.0,56.62764689259254,80.77966447804314,213.07330221523472
5781.0,42.43,24.0,5878.975862545974,43.13086808769432,29.92420381376819,83.0,56.31382344629627,81.88983223902157,213.03665110761736
5616.0,38.37,38.0,5747.487931272987,40.75043404384717,33.962101906884094,82.0,56.15691172314813,81.9449161195108,213.0183255538087
5238.0,37.37,302.0,5492.743965636493,39.06021702192358,167.98105095344204,82.0,56.07845586157407,81.9724580597554,213.00916277690436
1293.0,34.57,499.0,3392.8719828182466,36.81510851096179,333.490525476721,64.0,75.03922793078704,72.9862290298777,247.00458138845212
1116.0,31.18,1447.0,2254.4359914091237,33.99755425548089,890.2452627383605,63.0,83.51961396539352,67.99311451493885,263.5022906942261
1059.0,30.54,1766.0,1656.7179957045616,32.26877712774045,1328.1226313691802,66.0,87.75980698269676,66.99655725746942,271.75114534711304
1064.0,29.44,1835.0,1360.358997852281,30.854388563870224,1581.5613156845902,67.0,89.87990349134839,66.99827862873471,274.3755726735565
1090.0,29.65,1967.0,1225.1794989261405,30.25219428193511,1774.280657842295,67.0,90.9399517456742,66.99913931436735,276.68778633677823
1105.0,29.59,2014.0,1165.0897494630703,29.921097140967557,1894.140328921148,65.0,91.4699758728371,65.99956965718368,277.8438931683891
1090.0,29.33,2038.0,1127.5448747315352,29.625548570483776,1966.0701644605736,65.0,91.73498793641856,65.49978482859184,278.92194658419453
1096.0,29.57,2141.0,1111.7724373657677,29.59777428524189,2053.535082230287,64.0,91.86749396820927,64.74989241429591,278.46097329209726
1056.0,29.64,2099.0,1083.8862186828835,29.618887142620945,2076.267541115144,65.0,91.93374698410464,64.87494620714796,279.73048664604863
1025.0,30.18,2041.0,1054.443109341442,29.89944357131047,2058.633770557572,66.0,91.96687349205231,65.43747310357398,280.8652433230243
956.0,30.49,2458.0,1005.2215546707208,30.194721785655236,2258.316885278786,66.0,91.98343674602616,65.71873655178699,281.43262166151214
997.0,30.22,2610.0,1001.1107773353604,30.207360892827616,2434.158442639393,67.0,91.49171837301309,66.3593682758935,282.2163108307561
1009.0,31.12,2636.0,1005.0553886676804,30.663680446413807,2535.0792213196964,63.0,91.24585918650654,64.67968413794675,282.10815541537806
1016.0,31.76,2586.0,1010.52769433384,31.211840223206902,2560.539610659848,63.0,91.12292959325328,63.839842068973375,282.05407770768903
1003.0,32.2,2421.0,1006.76384716692,31.70592011160345,2490.769805329924,65.0,91.06146479662664,64.41992103448669,282.0270388538445
1001.0,31.1,2492.0,1003.88192358346,31.402960055801728,2491.3849026649623,63.0,91.53073239831332,63.70996051724335,279.51351942692224
1025.0,28.36,2633.0,1014.44096179173,29.881480027900864,2562.192451332481,63.0,91.76536619915666,63.35498025862167,276.7567597134611
1095.0,30.26,2369.0,1054.720480895865,30.070740013950434,2465.596225666241,63.0,91.88268309957832,63.17749012931084,278.3783798567306
1225.0,36.51,721.0,1139.8602404479325,33.290370006975216,1593.2981128331205,63.0,92.44134154978916,63.08874506465542,279.6891899283653
1268.0,42.66,34.0,1203.9301202239662,37.97518500348761,813.6490564165601,70.0,93.2206707748946,66.54437253232771,280.84459496418265
1431.0,43.96,0.0,1317.4650601119831,40.96759250174381,406.82452820828007,70.0,93.6103353874473,68.27218626616386,281.4222974820913
1389.0,43.77,0.0,1353.2325300559914,42.36879625087191,203.41226410414004,67.0,93.80516769372365,67.63609313308193,281.7111487410457
1354.0,38.83,0.0,1353.6162650279955,40.599398125435954,101.70613205207002,68.0,93.40258384686184,67.81804656654097,276.85557437052285
1160.0,34.93,59.0,1256.808132513998,37.76469906271798,80.35306602603501,61.0,93.70129192343092,64.40902328327049,271.9277871852614
1115.0,35.47,679.0,1185.904066256999,36.61734953135899,379.6765330130175,59.0,93.85064596171546,61.70451164163524,269.9638935926307
1122.0,31.72,1664.0,1153.9520331284994,34.1686747656795,1021.8382665065088,62.0,93.42532298085771,61.85225582081762,268.48194679631536
1270.0,28.75,1781.0,1211.9760165642497,31.45933738283975,1401.4191332532544,62.0,93.71266149042889,61.92612791040881,268.2409733981577
1578.0,29.41,1759.0,1394.9880082821248,30.434668691419876,1580.2095666266273,63.0,93.85633074521444,62.4630639552044,267.6204866990788
1720.0,29.33,1476.0,1557.4940041410623,29.882334345709936,1528.1047833133136,64.0,93.92816537260722,63.2315319776022,267.3102433495394
2077.0,32.65,972.0,1817.2470020705312,31.266167172854967,1250.0523916566567,62.0,93.9640826863036,62.6157659888011,266.6551216747697
2396.0,50.82,339.0,2106.6235010352657,41.043083586427485,794.5261958283284,68.0,93.9820413431518,65.30788299440056,263.82756083738485
3209.0,43.06,6.0,2657.811750517633,42.051541793213744,400.2630979141642,69.0,93.99102067157592,67.15394149720028,275.91378041869245
3659.0,48.31,0.0,3158.405875258816,45.18077089660687,200.1315489570821,67.0,93.49551033578796,67.07697074860013,295.4568902093462
3795.0,48.39,0.0,3476.702937629408,46.78538544830344,100.06577447854104,67.0,93.74775516789398,67.03848537430007,310.22844510467314
4047.0,47.96,0.0,3761.851468814704,47.37269272415172,50.03288723927052,70.0,93.873877583947,68.51924268715004,317.11422255233657
4274.0,47.67,0.0,4017.925734407352,47.52134636207586,25.01644361963526,72.0,93.93693879197347,70.25962134357502,312.55711127616826
4389.0,46.62,0.0,4203.462867203676,47.07067318103793,12.50822180981763,74.0,93.46846939598674,72.12981067178751,315.27855563808413
4401.0,46.54,0.0,4302.231433601838,46.80533659051896,6.254110904908815,72.0,93.23423469799336,72.06490533589376,323.63927781904204
4326.0,46.04,0.0,4314.11571680092,46.42266829525949,3.127055452454408,74.0,93.11711734899669,73.03245266794687,328.319638909521
